system,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
whisper,0.0,4.601614652455903,4.601614652455903,0.8113276013111622,0.8113276013111622
seamlessm4t,0.11013215859030838,4.17223186534932,4.183427174185867,0.833273419248769,0.8325610112743493
canary-v2,0.3303964757709251,4.848063579575869,4.909312686041851,0.788456348948476,0.7868106640826107
owsm4.0-ctc,0.22026431718061676,11.100233629017675,11.112559894764475,0.45207877098357035,0.4513205486505666
gemma_whisper,,,,,
tower_whisper,0.22026431718061676,2.8911216802862247,2.8911216802862247,0.8817183375194472,0.8814342533307978
aya_whisper,,,,,
aya_seamlessm4t,,,,,
gemma_seamlessm4t,,,,,
tower_seamlessm4t,0.0,3.3232499402065634,3.3232499402065634,0.8593428312484913,0.8593428312484913
aya_canary-v2,,,,,
gemma_canary-v2,,,,,
tower_canary-v2,0.11013215859030838,3.0129333382497014,3.025772594653956,0.8754373856857091,0.8751763970660874
aya_owsm4.0-ctc,,,,,
gemma_owsm4.0-ctc,,,,,
tower_owsm4.0-ctc,,,,,
desta2-8b,0.11013215859030838,5.615511315394735,5.618313777699476,0.6832554371728016,0.6831230603195398
qwen2audio-7b,2.2026431718061676,5.460539484273495,5.739834825832413,0.7327148572496643,0.7210702896364328
phi4multimodal,3.1938325991189425,3.754325431939789,3.9659377258385855,0.8726977698160294,0.8450924509701356
voxtral-small-24b,0.11013215859030838,2.4241340161436584,2.444099806585567,0.903008637843153,0.9027252310501321
spirelm,,,,,
